9|5|9|2	0	0.2839999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|7|4	0	0	0	0	0	0	-0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|1|9|0	0	0	0	0	0	0	0	0	0	0	0	0	9.689761912885018	-0.3119999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|5|8|0	0	0.4959999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3|0|2|2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|5|8|1	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|3|7|2	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	-0.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|2|8|2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|4|3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|2|3	0	0	0	0	0	0	-0.2879999999999997	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6|0|7|2	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|9|2	0	0.8895762904655333	-7.838275551206669	0	0	0	-0.6873031679999996	0.04618417907419859	0.749231999999999	0	0	0	0	-0.5779839999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|0|6|2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|2|5	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|3|9|2	0	0.44399999999999984	0	0	0	0	-0.6180799999999997	0.13613396336639996	0	0	0	0	0	0.7661381706157048	0	0	0	0	0	-0.6079999999999998	-0.20799999999999963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|4|8|4	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4|0|2|3	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4|1|5|1	0	0	0	0	0	0	-0.43999999999999984	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|6|8|0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.959999999999999	0	0	0	0	0	0	0	0	0	0	0	
2|0|1|3	0	0	-4.559999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|6|9|2	0	0.2839999999999997	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|3|7|2	0	0	-3.2799999999999976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|8|2	0	0.4959999999999999	0	0	0	0	0	0.0	0	0	0	0	7.613599458508798	0.7196143219911671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|1|8|2	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	-0.3719999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|8|3	0	0.3799999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|2|7|1	0	0	-4.919999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4|0|5|0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|1|9|1	0	0	0	0	0	0	-0.568	0	0	0	0	0	5.288799999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|6|1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|5|1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|5|4	0	0	-4.759999999999999	0	0	0	-0.43999999999999984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|7|3	0	0	-5.860878425599998	0	0	0	0	0	0	0	0	0	0	-0.47599999999999987	-0.4999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|1|7|2	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|3|7|1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45199999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|2|6|3	0	0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|1|5	0	0.2879999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|6|4	0	0	-2.479999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|9|0	0	0.5159999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|7|2	0	0.7709670399999996	0	0	0	0	-0.6586550300047358	1.0529160208962907	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|4|9|4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|3|9|0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	5.159999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|6|7|3	0	0	-2.399999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|6|7|2	0	0	0	0	0	0	-0.23999999999999966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|3|9|0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.639999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|2|10	0	0	0	0	0	0	0	0.0	0	0	0	-5.319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|3|2	0	0.2879999999999997	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|2|8|1	0	0.45199999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|3|6|2	0	0.2879999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|3|5|3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|4|7|2	0	0.23999999999999966	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|1|9|2	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|2|7|2	0	0.564	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|8|3	0.0	0.3919999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|7|1	0.0	0.24399999999999966	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|3|8|1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|5|7|2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|8|2	0	1.5458546030263725	-7.515999999999999	0	0	0	-0.8882893660159998	0.329534795577135	1.9397531647999993	0	0	0	0	-0.946959857317669	-0.7762925228661814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|3|7	0	0	0	0	0	0	-0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|0|2|3	0	0	0	0	0	0	-0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6|1|8|1	0.0	0.2959999999999997	0	0	0	0	0	0.0	0	0	0	0	0	-0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|9|0	1.0027921400577628	0.5159999999999999	0	0	0	0	-0.5519999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|5|4	0	0.3799999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|9|1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|1|6|3	0	0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|6|2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.24399999999999966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|2|4	0	0.2879999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|6|2	0.0	0	0	0	0	0	-0.2999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|6|3	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|7|3	0	0	0	0	0	0	0	0	0.11448308428800003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6|0|7|1	0	0	0	0	0	0	-0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|0|2|4	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|6|1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|7|2	0	2.2439378852797045	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|3|6|6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|6|6	0	0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|0|8|1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|2|9|1	0	0.45199999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|7|1	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|3|8|1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4239999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6|3|8|2	0	0.2959999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7|1|9|1	0	0	0	0	0	0	-0.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|9|0	0	0.5159999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|4|6|3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|0|8|2	0	0	-5.88	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|0|4|3	0	0	-5.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|7|3	0	0	0	0	0	0	-0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|7|9|2	0	0.2839999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2|0|1|2	0	0	0	0	0	0	-0.45599999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|3|3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|8|2	0	0	-5.92	0	0	0	-0.21384934399999977	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|1|8|2	0	0	0	0	0	0	0	0	0	0	0	0	3.3199999999999976	0	-0.5359999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|4|4	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|2|8|1	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5|3|8|2	0	0.32799999999999974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|6|3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|5|3	0	0	0	0	0	0	0	0.0	0	0	0	0	0	-0.4199999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|2|9|0	0.0	0	0	0	0	0	0	0	0	0	0	0	3.403087999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|2|7|1	0	0.45199999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|3|9|1	0.055082367999999896	0.8139298715822078	0	0	0	0	-0.09530291383403904	0.15490252664246845	1.2349119999999996	0	0	0	0	0.7388570763981583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|8|1	0.5627143547974235	1.016643080044301	0	0	0	0	-0.5034153264034907	0.024964127999999954	0	0	0	0	0	-0.6703839999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|8|1	0.09949363199999993	0	0	0	0	0	0	0	0	0	0	0	4.1047615355453235	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3|1|2|3	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|5|2	0	0	0	0	0	0	-0.4199999999999998	0	0	0	0	0	4.239999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|9|3	0	0	0	0	0	0	-0.24799999999999967	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|5|4	0	0.3799999999999998	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|1|8|1	0.0	0	0	0	0	0	-0.5359999999999999	0	0	0	0	0	7.479539199999998	0	0.0207188624770204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|6|3	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.43999999999999984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|3|6	0	0	0	0	0	0	-0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|0|4|1	0.0	0	0	0	0	0	-0.45199999999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|7|2	0.0	0.6714712446181375	0	0	0	0	-0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|8|3	0	0	-2.6446707021733538	0	0	0	-0.7130239999999999	0	0.0	0	0	0	0	0	-0.4879999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|2|7|0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|6|2	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.8191679999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|9|9|3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059040191999999915	0	0	0	0	0	0	0	0	0	
9|1|3|9	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|3|9|3	0	0	-3.839999999999998	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|1|6|6	0	0.5319999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8|1|4|2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.47199999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|9|4	0	0.24799999999999967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|2|2|4	0	0	0	0	0	0	-0.2879999999999997	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9|0|7|5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
